"Attr1"	"Attr2"	"Attr3"	"Attr4"	"Attr5"	"Attr6"	"Attr7"	"Attr8"	"Attr9"	"Attr10"	"Attr11"	"Attr12"	"Attr13"	"Attr14"	"Attr15"	"Attr16"	"Attr17"	"Attr18"	"Attr19"	"Attr20"	"Attr21"	"Attr22"	"Attr23"	"Attr24"	"Attr25"	"Attr26"	"Attr27"	"Attr28"	"Attr29"	"Attr30"	"Attr31"	"Attr32"	"Attr33"	"Attr34"	"Attr35"	"Attr36"	"Attr37"	"Attr38"	"Attr39"	"Attr40"	"Attr41"	"Attr42"	"Attr43"	"Attr44"	"Attr45"	"Attr46"	"Attr47"	"Attr48"	"Attr49"	"Attr50"	"Attr51"	"Attr52"	"Attr53"	"Attr54"	"Attr55"	"Attr56"	"Attr57"	"Attr58"	"Attr59"	"Attr60"	"Attr61"	"Attr62"	"Attr63"	"Attr64"	"class"
0.093098	0.22433	0.35433	3.4935	56.52	0	0.11494	3.4577	2.0688	0.77567	0.13009	0.80884	0.083609	0.11494	473.38	0.77106	4.4577	0.11494	0.055556	10.231	0.99484	0.12329	0.045	0.40779	0.70416	0.67371	8.1371	0.70363	3.4467	0.092276	0.062879	26.659	13.691	8.6726	0.12329	2.0688	5.3318	0.8579	0.059593	0.23524	0.041239	0.059593	81.687	71.455	1.6054	3.0854	10.88	0.065251	0.03154	2.2129	0.1421	0.073039	1.5403	1.7036	991.05	0.059593	0.12002	0.94463	0.10601	35.675	5.1081	25.07	14.559	4.1083	FALSE
-0.27476	1.1213	-0.07488	0.83611	-55.475	0	-0.27834	-0.10815	1.2185	-0.12126	-0.23341	-0.60922	-0.21564	-0.27834	-1557.6	-0.23434	0.89185	-0.27834	-0.22843	31.379	1.078	0.0016266	-0.22549	-0.2402	-0.26745	-0.23115	0.0362	-0.12117	4.1361	0.91509	-0.21043	137.84	2.6479	1.079	0.0087324	1.2185	0.41914	0.5402	0.0071664	0.023204	2.1716	0.0013349	111.25	79.872	-2.6229	0.60683	31.605	-0.013958	-0.011455	0.34069	0.45688	0.37766	-0.19622	0.87411	-1024.5	0.0071664	2.2658	1.0343	-5.4548	11.632	4.5698	136.86	2.667	1.9717	FALSE
0.23534	0.080099	0.52988	7.8473	306.22	0.40405	0.2954	8.5663	1.5326	0.68615	0.2954	3.8172	0.79231	0.2954	61.686	5.9171	12.485	0.2954	0.49382	47.298	1.2118	0.27356	0.39343	0.50468	0.68615	5.1673	7.0087	1.3492	5.4306	-0.025013	0.49382	72.367	5.0437	3.4153	0.27356	0.73953	195.24	0.68886	0.45731	4.7465	0.005825	0.45731	146.42	99.121	3.0361	6.8457	72.488	0.095005	0.15882	7.5815	0.077385	0.19827	1.7471	1.754	142810	0.34751	0.34299	0.65249	0.003954	7.7171	3.6824	47.219	7.73	1.5231	FALSE
0.00087307	0.51751	-0.011938	0.97012	-16.949	-0.031992	0.0034839	0.8429	1.0039	0.43621	0.0034839	0.0087186	0.015247	0.0034839	5420.8	0.067333	1.9323	0.0034839	0.0015245	14.716	1.0284	0.011798	0.00038203	-0.027355	0.43621	0.062288	0.051828	-0.019496	4.6564	0.2244	0.0015245	64.072	5.6967	0.022798	0.011798	2.2918	2.5061	0.55412	0.0051624	0.015753	0.39421	0.0051624	60.908	46.192	0.0094757	0.73954	14.774	-0.019564	-0.0085604	0.74908	0.39959	0.17554	0.71235	0.90492	-541.22	0.0039343	0.0020015	0.99607	0.27033	24.804	7.9017	63.82	5.7192	3.7321	FALSE
0	0.56367	-0.29153	0.42268	-703.82	0.14763	-0.047599	0.7741	0.24803	0.43633	-0.007786	-0.094262	-0.031954	-0.047599	-25959	-0.014061	1.7741	-0.047599	-0.19191	77.35	1.0175	-0.007832	0	0.67192	0.32357	0.070385	-0.19671	-0.37063	5.6605	1.8326	-0.19191	865.01	0.42711	0.38263	-0.010124	0.24803	2.7406	0.49504	-0.040817	0.21611	0.59007	-0.031575	153.5	76.153	0	0.31859	88.953	-0.047505	-0.19153	0.37866	0.50496	2.3413	0.55474	0.62937	-133410	0.14093	0	1.0301	0.13453	4.7188	4.793	743.11	0.49118	0.31533	TRUE
-0.056328	0.24114	0.2369	2.0982	16.064	0	-0.056328	3.1469	1.0391	0.75886	-0.04142	-0.26111	0.020579	-0.056328	4116	0.088678	4.1469	-0.056328	-0.054208	67.905	0.80484	0.00057195	-0.054208	-0.10615	0.68829	0.088678	0.038364	0.4328	4.0808	0.22518	-0.046345	79.885	4.5691	4.0875	0.053459	1.0391	10.202	0.78427	0.051446	0.047371	0.10268	0.00055042	155.4	87.495	-0.29138	1.202	71.588	-0.07714	-0.074236	1.877	0.21573	0.21886	1.3864	1.4328	2853.4	0.051446	-0.074228	1.0096	0.033494	5.3751	4.1717	75.776	4.8169	1.8984	FALSE
0.15184	0.72775	0.25381	1.476	-12.629	0	0.15184	0.37411	3.6046	0.27226	0.20708	0.28479	0.052285	0.15184	1409.4	0.25897	1.3741	0.15184	0.042124	34.967	0.7207	0.18841	0.042124	0.35389	-0.51011	0.25897	3.4106	1.1922	3.1156	0.19676	0.052275	57.198	6.5878	4.8264	0.20234	3.7194	2.3965	0.45655	0.056135	0.091796	0.1078	0.052268	74.733	39.766	0.43971	0.73947	35.885	0.15178	0.042107	1.0814	0.53316	0.1518	1.2789	2.1446	331.22	0.056122	0.5577	0.94433	0.67689	10.438	9.1787	53.988	6.7608	16.932	TRUE
0.016699	0.498	-0.040422	0.76868	2619.2	0	0.016699	1.008	1.2593	0.502	0.028292	0.095563	0.066389	0.016699	2174.1	0.16789	2.008	0.016699	0.01326	8.8939	0.89363	0.027373	0.01326	0.076821	0.062676	0.16789	2.3611	-0.046694	4.2723	0.39196	0.021877	52.636	7.1605	2.5126	0.047581	1.2593	0.32214	0.82372	0.037783	0.064087	0.17607	0.021736	35.686	26.792	0.54419	0.59308	8.9513	-0.039535	-0.031393	0.26973	0.17475	0.13966	0.57989	0.95153	-756.77	0.037783	0.033265	1.0028	0.64087	41.039	13.624	50.647	7.2067	1.4548	FALSE
0.10572	0.30441	0.53763	3.0412	140.33	0	0.13261	2.2851	1.4371	0.69559	0.13297	0.50347	0.11343	0.13261	681.58	0.53552	3.2851	0.13261	0.092274	4.0955	0.83405	0.10282	0.073564	0.30067	0.44881	0.44719	286.16	2.7019	3.7709	-0.15179	0.092399	70.83	5.1916	4.492	0.079861	1.4985	339.51	0.69791	0.05557	1.9851	0.07616	0.071547	70.647	66.551	6.5561	2.0463	4.3043	0.072414	0.050388	2.6314	0.26339	0.19262	3.4957	3.5074	3172	0.055549	0.15199	0.9125	0.0033236	89.121	5.4845	66.896	5.4562	7.2223	TRUE
0.0023909	0.49898	-0.063065	0.78148	-77.658	-0.0856	0.0023909	0.99807	1.0144	0.49802	0.0023909	0.0082845	0.059986	0.0023909	3268.4	0.11168	2.0041	0.0023909	0.0025738	46.584	0.91878	0.019666	0.0025738	-0.038268	0.49802	0.11168	0.21476	-0.081431	4.4629	0.52912	0.0025738	115.03	3.173	0.039413	0.019666	0.9418	0.50849	0.70839	0.02117	0.041086	0.22472	0.02117	83.957	37.373	0.020166	0.37067	47.257	-0.033667	-0.036242	0.45199	0.2886	0.31516	0.64304	0.91469	-1830.8	0.014229	0.0048009	0.98577	0.42243	7.8353	9.7664	113.4	3.2188	1.1995	FALSE
0.00077608	0.78572	-0.15121	0.7545	-61.358	0.2152	0.0035318	0.22198	1.0199	0.17441	0.0035318	0.0057341	0.013182	0.0035318	9945.2	0.036701	1.2727	0.0035318	0.0016145	34.885	0.64718	0.12123	0.00035478	0.24877	0.17441	0.033194	0.5652	-0.28248	5.5843	0.35601	0.0016145	104.82	3.4823	0.15429	0.12123	2.4193	1.5056	0.34421	0.055417	0.012852	0.17629	0.055417	76.219	41.334	0.0037121	0.41505	35.579	0.095921	0.043849	0.59145	0.61592	0.28717	0.32583	0.64304	-58057	0.01952	0.0044497	0.98048	0.97354	10.463	8.8305	102.77	3.5516	4.0866	FALSE
0.060532	0.1891	0.20931	2.1779	19.768	0.07782	0.074082	3.7193	1.055	0.70334	0.074082	0.41688	0.12826	0.074082	399.13	0.91448	5.2881	0.074082	0.054945	38.452	1.1813	0.070492	0.044895	0.11921	0.70334	0.84283	0.55159	0.34146	4.9118	0.034836	0.054945	50.753	7.1916	0.37277	0.070492	1.3658	21.494	0.71473	0.052283	0.81404	0.036713	0.052283	65.609	27.158	0.42616	1.3786	40.567	-0.028357	-0.021032	2.0466	0.17771	0.13905	1.1474	1.166	17084	0.052143	0.086064	0.94786	0.016205	9.4925	13.44	48.107	7.5872	2.1996	FALSE
0.23622	0.19072	0.2558	2.5296	-11.583	0.83994	0.29398	4.173	1.1313	0.79587	0.29398	1.7579	0.15453	0.29398	173.86	2.0994	5.2434	0.29398	0.11346	45.085	1.1756	0.28969	0.091171	1.0443	0.79587	1.7965	1.2649	0.44336	5.1707	0.053982	0.11346	26.653	13.694	1.519	0.28969	2.6131	4.3865	0.81935	0.11181	0.34014	0.01583	0.11181	51.582	6.4971	0.7381	0.61592	51.006	0.18329	0.070742	2.2182	0.16723	0.073022	1.3794	1.4201	37899	0.11609	0.29681	0.88391	0.029505	8.0958	56.179	23.559	15.493	4.4907	FALSE
-0.096944	0.56508	-0.059261	0.89124	-33.811	0.072867	-0.086434	0.74355	1.0395	0.42016	-0.086434	-0.15863	0.0049419	-0.086434	17712	0.020607	1.7697	-0.086434	-0.036682	21.45	0.92412	0.089306	-0.041142	0.12315	0.42016	0.0020081	0.39398	-0.11521	5.191	0.23919	-0.036682	87.737	4.1602	0.15804	0.089306	2.3698	17.186	0.44036	0.037901	0.013631	0.099143	0.037901	74.073	52.623	-0.70011	0.63711	22.297	-0.0087734	-0.0037233	0.85938	0.54488	0.24037	0.81683	0.8561	-9198.8	0.037996	-0.23073	0.962	0.048076	17.017	6.9361	84.403	4.3245	4.5808	FALSE
-0.043061	0.89228	-0.087251	0.78429	-89.909	0	-0.043254	0.12067	0.68262	0.10767	-0.0048129	-0.10694	0.071553	-0.043254	6667.8	0.054741	1.1207	-0.043254	-0.063365	30.642	1.0362	-0.0048129	-0.063082	-0.028773	0.012658	0.054957	-0.1252	-0.12779	3.8502	1.3071	-0.0086556	204.36	1.8066	0.81898	-0.039801	0.72593	1.1704	0.32976	-0.058306	0.037033	0.34075	-0.0070507	161.62	130.98	-0.75142	0.17871	28.953	-0.096911	-0.14197	0.35554	0.40449	0.5599	0.1577	0.48297	-618	-0.058325	-0.39992	1.0066	2.0625	11.912	2.7867	216.28	1.6876	0.99979	TRUE
0.10615	0.1747	0.07029	1.5571	25.308	0	0.10615	4.7241	1.1053	0.8253	0.11499	0.8413	0.12388	0.10615	465.72	0.78373	5.7241	0.10615	0.096039	16.397	1	0.11332	0.096039	0.33524	0.7558	0.78373	12.821	0.087476	4.2426	0.15143	0.096039	46.49	7.8894	5.698	0.11467	1.1053	3.0882	0.87284	0.10375	0.17694	0.040415	0.10253	57.506	41.11	2.1379	1.1636	18.206	0.082552	0.074689	1.1246	0.12618	0.12675	1.0271	1.0862	1228.8	0.10375	0.12862	0.90862	0.057602	22.26	8.8787	41.667	8.7599	1.3755	FALSE
0.11918	0.34247	0.25759	1.9436	25.571	0.35289	0.15106	1.9143	1.1526	0.65561	0.15106	0.55333	0.16109	0.15106	619.57	0.58912	2.9199	0.15106	0.12061	48.562	1.1681	0.16357	0.095159	0.4422	0.65561	0.49603	1.5053	0.54874	4.6353	0.16027	0.12061	91.7	3.9804	0.4776	0.16357	1.2559	5.2385	0.72509	0.1306	0.58287	0.052549	0.1306	108.26	59.696	0.71524	1.3332	55.971	0.11287	0.09012	1.5493	0.273	0.25123	1.3967	1.5447	11123	0.13238	0.18178	0.86762	0.10597	7.5162	6.1143	79.561	4.5877	2.6681	FALSE
0.22636	0.77364	0.0389	1.0644	-117.25	0	0.2839	0.29258	3.6818	0.22636	0.31293	0.47036	0.085263	0.2839	899.54	0.40576	1.2926	0.2839	0.077111	14.637	0.84204	0.31922	0.06148	1.0471	0.22636	0.33138	10.997	0.10881	3.1656	0.17907	0.084995	64.461	5.8287	4.5475	0.26406	3.6818	3.2034	0.38083	0.07172	0.20045	0.073841	0.086704	51.7	37.063	1.5331	0.81984	15.318	0.28921	0.078552	0.83047	0.60359	0.17157	0.63314	1.0652	56.954	0.07172	1	0.96344	0.68243	24.937	9.8481	59.838	6.0998	10.298	FALSE
0.075599	0.71244	-0.10383	0.80517	-69.59	0.039192	0.083468	0.39028	1.0662	0.27805	0.083468	0.15663	0.10985	0.083468	1442.7	0.25299	1.4036	0.083468	0.050871	38.391	1.043	0.12272	0.046075	0.074594	0.27805	0.24194	0.79743	-0.18186	4.2626	0.43011	0.050871	126.4	2.8877	0.17225	0.12272	1.6889	1.4289	0.45757	0.074792	0.017048	0.10671	0.074792	93.432	55.041	0.43806	0.48133	40.932	0.025946	0.015813	0.60228	0.53292	0.34629	0.48703	0.80148	-1900.7	0.062085	0.27189	0.93791	0.64565	9.5075	6.6314	118.55	3.0789	2.874	FALSE
0.020499	0.6348	0.083226	1.1731	-25.47	0.03547	0.020499	0.45163	1.0116	0.2867	0.020499	0.04263	0.036481	0.020499	2635	0.13852	1.5753	0.020499	0.0085046	37.016	1.424	0.050199	0.0085046	0.03547	0.2867	0.13852	0.21069	0.19092	4.6599	0.25651	0.0085046	73.664	4.9549	0.079078	0.050199	2.4417	2.0763	0.44064	0.020826	0.039752	0.17742	0.020826	82.525	45.509	0.08386	0.66473	37.447	-0.017233	-0.0071498	0.8886	0.48086	0.20182	0.65768	1.0108	3803.1	0.01151	0.0715	0.98849	0.53696	9.8606	8.0204	72.816	5.0126	5.5293	FALSE
-0.0016906	0.84241	0.024518	1.0477	-38.51	-0.052162	-0.0023781	0.18706	2.4533	0.15758	0.028278	-0.0046264	-0.00096934	-0.0023781	-129300	-0.0028229	1.1871	-0.0023781	-0.00096934	36.402	1.0009	0.054339	-0.00068911	0.041112	0.00085326	-0.0020068	0.89043	0.053131	5.0601	0.33602	0.010586	93.406	4.9045	2.9926	-0.0082946	2.5797	1.0003	0.45136	-0.003381	0.13148	0.51677	0.022149	70.069	33.667	-0.0069097	0.60747	35.424	0.054339	0.022149	0.63928	0.51402	0.2039	0.34148	0.97809	2816	0.18125	-0.010728	0.80167	1.8642	10.027	10.841	76.476	4.7728	5.3163	TRUE
-0.0042136	0.39894	0.037856	1.0968	-30.71	-0.20702	-0.0041979	1.4185	0.99588	0.56589	-0.0041979	-0.010738	0.059499	-0.0041979	1443.8	0.2528	2.5066	-0.0041979	-0.0024766	36.8	1.1357	-0.0023999	-0.0024859	-0.20701	0.56589	0.25276	-0.0141	0.066274	4.6852	0.22388	-0.0024766	83.836	4.3537	-0.0060156	-0.0023999	1.7349	32.235	0.5739	-0.0014158	0.057957	0.12777	-0.0014158	87.456	50.656	-0.024656	0.65969	36.648	-0.10745	-0.063392	1.0748	0.39094	0.22969	0.9907	1.0047	1833.8	-0.0041392	-0.007446	1.0041	0.014138	9.9186	7.2055	84.183	4.3358	2.9675	FALSE
0.00033865	0.70802	0.15629	1.3538	-115.57	-0.029835	0.0050588	0.41223	1.0632	0.29187	0.0050588	0.011452	0.0047581	0.0050588	51085	0.007145	1.4124	0.0050588	0.0047581	163.92	0.95008	0.03321	0.00031852	0.012215	-0.029559	0.0004783	1.1784	0.38894	3.9341	0.66584	0.028353	176.68	2.3388	1.4592	0.030845	1.0663	0.4528	0.55813	0.029012	0.02397	0.71066	0.031236	201.68	37.755	0.00070924	1.1048	168.68	0.03321	0.031236	0.84467	0.44175	0.42757	0.72632	1.3889	1343	0.14164	0.0011603	0.85653	0.91228	2.2267	9.6676	151.66	2.4067	2.6458	TRUE
0.0020717	0.94315	-0.13474	0.85607	-119.92	0.015226	0.0020717	0.059818	1.7749	0.056417	0.067687	0.002213	0.011988	0.0020717	16179	0.02256	1.0603	0.0020717	0.0011672	87.703	0.58677	0.055467	0.0011672	0.017617	0.017477	0.02256	0.84534	-0.67987	3.1086	0.52435	0.02907	198.7	1.838	1.8244	0.055389	1.7882	50.042	0.06391	0.031207	0.019268	0.42101	0.031251	161.09	73.391	0.0048576	0.47484	90.469	0.036262	0.02043	0.84971	0.93614	0.54406	0.28468	0.32249	-173	0.031154	0.03672	0.9622	0.1328	4.1618	4.9734	192.51	1.896	8.9562	TRUE
-0.030989	0.7747	-0.18081	0.61533	-45.481	0	-0.030989	0.29076	1.9061	0.22525	-0.010215	-0.065929	0.00806	-0.030989	18404	0.019833	1.2908	-0.030989	-0.016258	10.601	1.0084	-0.010238	-0.016258	-0.039485	0.062858	0.019833	-0.49281	-0.25441	4.2713	0.4056	-0.005359	88.985	4.1153	2.4969	-0.021885	1.9241	1.8215	0.35364	-0.011481	0.008315	0.71501	-0.005371	54.636	44.035	-0.55976	0.1261	10.446	-0.056592	-0.029689	0.37335	0.47004	0.243	0.31694	0.49759	-3377	-0.011488	-0.13758	1.0053	0.57	34.43	8.2889	90.007	4.0552	2.682	TRUE
-0.031475	0.62315	-0.26276	0.023301	-1211.2	-4.1588e-05	-0.031475	0.60475	0.056001	0.37685	-0.026584	-0.11699	-0.47627	-0.031475	-8527.8	-0.042801	1.6047	-0.031475	-0.56204	18.965	0.49501	-0.026579	-0.56204	-0.028258	-0.03152	-0.042801	-5.4335	-0.26442	5.0513	11.091	-0.4795	1183.5	0.31242	0.13488	-0.02697	0.057468	0.0094856	0.73096	-0.48159	0.010983	-0.95391	-0.47461	21.599	2.6347	-10.817	0.021798	12.636	-0.031382	-0.56039	0.01006	0.26903	3.2009	0.37923	0.73557	-29570	-0.48159	-0.083522	1.4626	0.93966	19.246	138.54	1753.5	0.20816	0.056354	TRUE
0.10097	0.56471	0.35436	1.6519	39.716	0	0.12607	0.77081	2.3775	0.43529	0.13047	0.23193	0.058431	0.12607	1483.7	0.246	1.7708	0.12607	0.053027	14.028	1.547	0.12498	0.042467	0.22447	0.4041	0.20154	28.432	3.4721	4.1081	0.17092	0.054693	85.036	4.3153	4.1538	0.044227	2.4762	38.197	0.4564	0.018602	0.30164	0.13657	0.052568	112.68	98.653	1.1049	0.46974	14.218	0.11213	0.047164	1.5901	0.54358	0.23173	4.2651	4.472	4545	0.018627	0.23195	0.94731	0.04851	26.019	3.6998	83.452	4.3738	23.296	TRUE
-0.15009	1.2679	-0.090144	0.91174	-42.837	-0.22561	-0.15009	-0.21127	3.3024	-0.26787	-0.032833	-0.14696	-0.036751	-0.15009	-3813	-0.095725	0.78873	-0.15009	-0.045447	35.242	0.39925	-0.032887	-0.045447	-0.44881	-0.3757	-0.095725	-0.28049	-1.3093	2.4444	0.36616	-0.030944	98.635	3.7005	2.9808	-0.47692	3.3024	2.5846	-0.030968	-0.14442	0.093959	-10.136	-0.0099587	92.31	57.067	-0.47069	0.59952	30.795	-0.061605	-0.018655	0.73442	1.0213	0.27023	-3.8905	-0.44978	-25.08	-0.14442	0.56029	1.0401	-0.88439	10.357	6.396	112.88	3.2336	47.964	FALSE
0.13345	0.33289	0.57038	3.2441	48.58	0	0.15595	2.004	1.7395	0.66711	0.15724	0.61358	0.12778	0.15595	546.67	0.66768	3.004	0.15595	0.089653	76.421	1.3305	0.14574	0.076721	0.25109	0.22454	0.6001	112.82	3.2508	4.1381	0.044303	0.089653	58.212	6.2701	4.7873	0.14583	1.7395	5.8474	0.74584	0.083835	1.0068	0.052328	0.083784	119.32	42.899	0.36643	1.8112	83.414	0.079427	0.045661	2.4769	0.25417	0.15949	3.8021	4.2508	7838.8	0.083835	0.20005	0.91338	0.11801	4.7762	8.5083	53.332	6.8439	9.9141	FALSE
0.015337	0.80648	-0.18191	0.62726	-93.059	0.035662	0.0223	0.1491	1.061	0.12025	0.0223	0.045695	0.057624	0.0223	4988.6	0.073167	1.24	0.0223	0.021777	15.14	0.78966	0.06216	0.014978	0.046246	0.12025	0.064533	0.64406	-0.26216	4.5768	0.7793	0.021777	184.56	1.9776	0.077076	0.06216	1.0435	0.82785	0.43871	0.060703	0.049349	0.26818	0.060703	100.53	85.388	0.36109	0.54022	16.064	0.025453	0.024856	0.37957	0.48802	0.50565	0.1733	0.63225	-6865.5	0.057498	0.12755	0.9425	2.6483	24.108	4.2746	173.95	2.0983	1.4758	FALSE
-0.09378	0.43192	-0.13068	0.20783	-577.21	-0.13799	-0.09378	1.3153	0.042883	0.56808	-0.076639	-0.56849	-1.6796	-0.09378	-2188.7	-0.16676	2.3153	-0.09378	-2.1869	223.31	0.78783	-0.076639	-2.1869	-0.22565	0.55628	-0.16676	-4.4712	-0.1353	3.741	9.9936	-1.7872	515.56	0.72958	0.27865	-0.073903	0.043713	0.030136	0.83515	-1.7234	0.027504	-0.2623	-1.7872	253.2	29.886	-3.5744	0.18655	79.569	-0.098391	-2.2944	0.079378	0.16496	1.3707	0.58816	0.86466	-719.77	-1.7234	-0.16508	2.7532	0.47012	1.6345	12.213	1404.1	0.25996	0.044398	TRUE
0.010956	0.61616	0.17999	2.6393	36.497	0.06658	0.013977	0.59141	1.0497	0.36441	0.013977	0.12729	0.080509	0.013977	3234.5	0.11284	1.623	0.013977	0.016184	43.043	1.2229	0.039724	0.012686	0.085569	0.36441	0.10794	0.48285	0.25344	5.3421	0.69066	0.016184	48.715	7.4926	0.064471	0.039724	0.86515	0.37118	0.87076	0.045997	0.18268	0.21261	0.045997	114	70.957	0.10758	1.7117	45.184	-0.015829	-0.018328	0.47033	0.1098	0.13347	0.5131	1.2261	39568	0.047392	0.030066	0.95261	1.3895	8.4799	5.1439	46.406	7.8653	1.216	FALSE
0.15427	0.59723	0.1234	1.2298	-53.546	0.32197	0.15427	0.66219	1.1157	0.39548	0.15427	0.28729	0.12393	0.15427	1115	0.32737	1.6744	0.15427	0.097791	74.371	1.4326	0.17578	0.097791	0.32197	0.39548	0.32737	1.2432	0.36336	4.7171	0.37717	0.097791	138.62	2.6331	0.29433	0.17578	1.5971	5.6271	0.45572	0.11143	0.015575	0.090473	0.11143	150.86	76.49	0.47994	0.63121	82.976	0.13454	0.085285	1.1058	0.53699	0.37978	1.1645	1.3419	6433.6	0.10371	0.39008	0.89629	0.15231	4.9078	4.7719	124.24	2.9378	4.6452	FALSE
-0.39088	1.299	-0.67952	0.42771	-779.11	-0.068356	-0.36606	-0.23019	0.46649	-0.29903	-0.23598	-0.30829	-0.78472	-0.36606	-1295.3	-0.2818	0.76981	-0.36606	-0.78472	260.64	0.47132	-0.2364	-0.83791	0.4182	-0.3096	-0.3009	-1.8173	-1.3807	4.9891	2.6586	-0.67221	1037.7	0.40515	0.37033	-0.21195	0.46649	8.9345	-0.27947	-0.45436	0.073546	-0.18317	-0.50675	329.04	68.402	-1.1734	0.14717	252.74	-0.2364	-0.50675	0.39095	1.1874	2.4682	-0.6076	-0.56786	-66269	0.10469	1.3072	1.3101	-0.065409	1.4004	5.3361	929.05	0.39287	0.94788	TRUE
0.021155	0.79597	0.010556	1.017	-6.628	0.15162	0.020949	0.25351	0.94126	0.20179	0.020949	0.033689	0.033695	0.020949	2572.2	0.1419	1.2563	0.020949	0.0062494	7.8577	1.0055	0.028031	0.006311	0.16857	0.20179	0.14216	0.078711	0.028714	3.9451	0.1948	0.0062494	63.732	5.7271	0.035216	0.028031	3.5976	3.2171	0.37592	0.0083622	0.23358	0.21802	0.0083622	53.043	45.185	0.29316	0.90092	7.3962	-0.06397	-0.019083	0.79449	0.62183	0.17461	0.54891	1.0226	93.03	-0.062403	0.10484	1.0624	0.86298	46.451	8.0779	67.709	5.3907	9.1186	FALSE
0.001366	0.90902	-0.13973	0.76103	-173.65	-0.087242	0.001366	0.10002	0.8707	0.090923	0.046486	0.002336	0.20325	0.001366	1874.9	0.19468	1.1001	0.001366	0.001569	111.14	0.67694	0.046382	0.001569	-0.10954	-0.08452	0.19468	1.028	-0.25188	3.5839	1.0245	0.051051	209.22	1.7628	1.1339	-0.14919	1.0771	1.0849	0.25673	-0.17135	0.042193	0.1365	0.053269	176.2	65.062	0.005152	0.4956	94.865	-0.12922	-0.14841	0.48953	0.58472	0.57322	0.1639	0.46279	-536	-0.17156	0.015024	0.95701	1.8236	3.2842	5.6101	245.12	1.4891	1.5695	TRUE
0.0004023	0.63264	-0.13619	0.76098	-60.017	-0.01325	0.0020624	0.58069	1.5416	0.36736	0.015483	0.0036196	0.037748	0.0020624	3968.2	0.091981	1.5807	0.0020624	0.0013378	24.837	1.1039	0.0064987	0.00026097	-0.011187	0.00013477	0.089357	0.48421	-0.24044	3.7361	0.40167	0.0016461	131.16	2.7828	2.5063	-0.044029	1.5416	23.498	0.38135	-0.028561	0.047973	0.33672	0.0042156	96.19	71.353	0.0038351	0.57688	24.147	-0.04963	-0.032194	0.68537	0.56978	0.35935	0.64858	0.67328	-741.7	-0.028561	0.0010951	0.99871	0.038076	14.696	5.1154	134.91	2.7056	2.7216	FALSE
0.08517	0.8466	0.10999	1.4665	21.7	0	0.11252	0.1812	1.0127	0.1534	0.14914	0.47725	0.21856	0.11252	1396.2	0.26143	1.1812	0.11252	0.11111	20.892	2.0118	0.11279	0.084104	0.19393	0.14521	0.22912	3.0796	0.16812	3.7857	0.81313	0.14728	88.543	4.1223	1.148	0.040775	1.0127	0.64021	0.60292	0.040265	0.09825	0.12735	0.11137	116.27	95.38	1.4694	1.2207	21.769	0.0039806	0.0039308	0.4084	0.23576	0.24258	0.23447	0.92155	671.57	0.040265	0.55521	0.90099	2.9304	17.471	3.8268	84.977	4.2953	1.5478	FALSE
0.1029	0.49395	0.34056	1.8515	11.682	0	0.12706	1.0245	4.1966	0.50605	0.13739	0.31771	0.036287	0.12706	1183.9	0.3083	2.0245	0.12706	0.030278	17.81	1.1401	0.13602	0.024519	0.2147	0.46598	0.25937	13.167	1.3124	3.0961	0.092404	0.032739	35.955	10.151	8.2195	0.13662	4.1966	5.6989	0.60006	0.032555	0.27761	0.10211	0.032413	54.749	36.939	0.50251	1.3395	18.409	0.1108	0.026403	1.4992	0.39994	0.098508	1.9501	2.3124	424.95	0.032555	0.20333	0.96973	0.18577	20.495	9.8812	34.785	10.493	16.172	FALSE
0.10455	0.46984	0.27058	1.9926	-48.293	0.10195	0.12565	1.1284	1.2933	0.53016	0.16075	0.46092	0.12991	0.12565	1020.7	0.35759	2.1284	0.12565	0.097151	71.268	1.1433	0.12239	0.080836	0.37697	0.5277	0.31268	3.4863	0.5923	6.1535	0.36329	0.097151	149.66	2.6494	1.5371	0.62849	1.2933	1.4735	0.7274	0.48596	0.37254	0.095057	0.094634	124.64	53.367	0.414	1.0662	127.62	0.080026	0.061877	1.1561	0.2726	0.37745	1.1605	1.5923	1.9926	0.48596	0	0.55831	0.37205	5.1215	6.8394	76.933	4.7444	2.8311	FALSE
0.010476	0.44826	-0.045179	0.83865	-19.21	0.14256	0.014165	1.0349	1.0059	0.4639	0.014165	0.050589	0.037881	0.014165	1807.5	0.20193	2.2308	0.014165	0.005928	11.315	1.0597	0.036911	0.004384	0.15202	0.4639	0.1937	0.15539	-0.059044	4.3594	0.1832	0.005928	43.026	8.4833	0.082342	0.036911	2.4191	0.95548	0.63215	0.015447	0.049755	0.13012	0.015447	33.742	22.428	0.14143	0.57412	11.382	-0.039443	-0.016506	0.52388	0.28001	0.11788	0.60627	0.82616	-1033.6	0.005914	0.022583	0.99409	0.36269	32.259	16.275	42.771	8.5338	3.1229	FALSE
